"","date","pf_d1_1","pf_d1_2","pf_d1_3","pf_d1_4","pf_d1_5","pf_d1_6","pf_d1_7","pf_d1_8","pf_d1_9","pf_d1_10","pf_d2_1","pf_d2_2","pf_d2_3","pf_d2_4","pf_d2_5","pf_d2_6","pf_d2_7","pf_d2_8","pf_d2_9","pf_d2_10","pf_d3_1","pf_d3_2","pf_d3_3","pf_d3_4","pf_d3_5","pf_d3_6","pf_d3_7","pf_d3_8","pf_d3_9","pf_d3_10","pf_d4_1","pf_d4_2","pf_d4_3","pf_d4_4","pf_d4_5","pf_d4_6","pf_d4_7","pf_d4_8","pf_d4_9","pf_d4_10","pf_d5_1","pf_d5_2","pf_d5_3","pf_d5_4","pf_d5_5","pf_d5_6","pf_d5_7","pf_d5_8","pf_d5_9","pf_d5_10","mo_d1_1","mo_d1_2","mo_d1_3","mo_d1_4","mo_d1_5","mo_d1_6","mo_d1_7","mo_d1_8","mo_d1_9","mo_d1_10","mo_d2_1","mo_d2_2","mo_d2_3","mo_d2_4","mo_d2_5","mo_d2_6","mo_d2_7","mo_d2_8","mo_d2_9","mo_d2_10","mo_d3_1","mo_d3_2","mo_d3_3","mo_d3_4","mo_d3_5","mo_d3_6","mo_d3_7","mo_d3_8","mo_d3_9","mo_d3_10","mo_d4_1","mo_d4_2","mo_d4_3","mo_d4_4","mo_d4_5","mo_d4_6","mo_d4_7","mo_d4_8","mo_d4_9","mo_d4_10","mo_d5_1","mo_d5_2","mo_d5_3","mo_d5_4","mo_d5_5","mo_d5_6","mo_d5_7","mo_d5_8","mo_d5_9","mo_d5_10","az_d1_1","az_d1_2","az_d1_3","az_d1_4","az_d1_5","az_d1_6","az_d1_7","az_d1_8","az_d1_9","az_d1_10","az_d2_1","az_d2_2","az_d2_3","az_d2_4","az_d2_5","az_d2_6","az_d2_7","az_d2_8","az_d2_9","az_d2_10","ja_d1_1","ja_d1_2","ja_d1_3","ja_d1_4","ja_d1_5","ja_d1_6","ja_d1_7","ja_d1_8","ja_d1_9","ja_d1_10","ja_d2_1","ja_d2_2","ja_d2_3","ja_d2_4","ja_d2_5","ja_d2_6","ja_d2_7","ja_d2_8","ja_d2_9","ja_d2_10"
"521",2021-06-04,0,0.013193508,0.074552343,0.082009522,0.144539656,0.364160006,0.381070406,0.862982939,0.801969769,0.564651532,0,0.002878937,0.025974212,0.025851251,0.033357109,0.047048021,0.137814036,0.775954387,0.774292114,0.543968258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002184003,0.024582864,0.028560645,0.051297599,0.092512072,0.02071122,0.014577316,0.010656511,0.03025185,0,0.000381983,0.008274693,0.011890652,0.012862267,0.015419461,0.016285403,0.012819936,0.00890003,0.027184442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231849,0.020857686,0.022157116,0.031167128,0.04259516,0.434698241,0.011276378,0.012755402,0.034151309,0,0.001380151,0.012778113,0.0131166,0.017295219,0.022806885,0.093411893,0.001753827,0.001180136,0.002924594,0,0.00076141,0.013710494,0.013236656,0.030667146,0.082776125,0.001716679,9.99173e-05,3.0716e-05,8.82314e-06,0,0,0,0,0,0,0,0,0,0
"522",2021-06-05,0,0.013193508,0.074552343,0.082009522,0.144539656,0.364160006,0.381070406,0.862982939,0.801969769,0.564651532,0,0.002878937,0.025974212,0.025851251,0.033357109,0.047048021,0.137814036,0.775954387,0.774292114,0.543968258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002184003,0.024582864,0.028560645,0.051297599,0.092512072,0.02071122,0.014577316,0.010656511,0.03025185,0,0.000381983,0.008274693,0.011890652,0.012862267,0.015419461,0.016285403,0.012819936,0.00890003,0.027184442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231849,0.020857686,0.022157116,0.031167128,0.04259516,0.434698241,0.011276378,0.012755402,0.034151309,0,0.001380151,0.012778113,0.0131166,0.017295219,0.022806885,0.093411893,0.001753827,0.001180136,0.002924594,0,0.00076141,0.013710494,0.013236656,0.030667146,0.082776125,0.001716679,9.99173e-05,3.0716e-05,8.82314e-06,0,0,0,0,0,0,0,0,0,0
"523",2021-06-06,0,0.013193508,0.074552343,0.082009522,0.144539656,0.364160006,0.381070406,0.862982939,0.801969769,0.564651532,0,0.002878937,0.025974212,0.025851251,0.033357109,0.047048021,0.137814036,0.775954387,0.774292114,0.543968258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002184003,0.024582864,0.028560645,0.051297599,0.092512072,0.02071122,0.014577316,0.010656511,0.03025185,0,0.000381983,0.008274693,0.011890652,0.012862267,0.015419461,0.016285403,0.012819936,0.00890003,0.027184442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231849,0.020857686,0.022157116,0.031167128,0.04259516,0.434698241,0.011276378,0.012755402,0.034151309,0,0.001380151,0.012778113,0.0131166,0.017295219,0.022806885,0.093411893,0.001753827,0.001180136,0.002924594,0,0.00076141,0.013710494,0.013236656,0.030667146,0.082776125,0.001716679,9.99173e-05,3.0716e-05,8.82314e-06,0,0,0,0,0,0,0,0,0,0
"524",2021-06-07,0,0.015921595,0.085621367,0.111947266,0.310754493,0.501456337,0.387263543,0.866008453,0.803940583,0.565825096,0,0.003412282,0.029095682,0.029373871,0.03806674,0.063627312,0.256733835,0.81486198,0.780286892,0.548041578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002448375,0.026000168,0.034580415,0.085156011,0.10782286,0.021583262,0.014893609,0.010872151,0.03034499,0,0.000446926,0.010399083,0.013458725,0.014146712,0.016792729,0.016441678,0.012843036,0.008914406,0.027240326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002341501,0.020997761,0.02224491,0.031243098,0.042694061,0.436675598,0.011421494,0.012988031,0.034759823,0,0.00166242,0.015188917,0.015458074,0.021427108,0.029202961,0.122058055,0.002725806,0.002003487,0.005190999,0,0.000902544,0.015330078,0.014006432,0.037697042,0.092924235,0.001777608,0.000114497,3.39222e-05,2.74511e-05,0,0,0,0,0,0,0,0,0,0
"525",2021-06-08,0,0.015921595,0.085621367,0.111947266,0.310754493,0.501456337,0.387263543,0.866008453,0.803940583,0.565825096,0,0.003412282,0.029095682,0.029373871,0.03806674,0.063627312,0.256733835,0.81486198,0.780286892,0.548041578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002448375,0.026000168,0.034580415,0.085156011,0.10782286,0.021583262,0.014893609,0.010872151,0.03034499,0,0.000446926,0.010399083,0.013458725,0.014146712,0.016792729,0.016441678,0.012843036,0.008914406,0.027240326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002341501,0.020997761,0.02224491,0.031243098,0.042694061,0.436675598,0.011421494,0.012988031,0.034759823,0,0.00166242,0.015188917,0.015458074,0.021427108,0.029202961,0.122058055,0.002725806,0.002003487,0.005190999,0,0.000902544,0.015330078,0.014006432,0.037697042,0.092924235,0.001777608,0.000114497,3.39222e-05,2.74511e-05,0,0,0,0,0,0,0,0,0,0
"526",2021-06-09,0,0.015921595,0.085621367,0.111947266,0.310754493,0.501456337,0.387263543,0.866008453,0.803940583,0.565825096,0,0.003412282,0.029095682,0.029373871,0.03806674,0.063627312,0.256733835,0.81486198,0.780286892,0.548041578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002448375,0.026000168,0.034580415,0.085156011,0.10782286,0.021583262,0.014893609,0.010872151,0.03034499,0,0.000446926,0.010399083,0.013458725,0.014146712,0.016792729,0.016441678,0.012843036,0.008914406,0.027240326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002341501,0.020997761,0.02224491,0.031243098,0.042694061,0.436675598,0.011421494,0.012988031,0.034759823,0,0.00166242,0.015188917,0.015458074,0.021427108,0.029202961,0.122058055,0.002725806,0.002003487,0.005190999,0,0.000902544,0.015330078,0.014006432,0.037697042,0.092924235,0.001777608,0.000114497,3.39222e-05,2.74511e-05,0,0,0,0,0,0,0,0,0,0
"527",2021-06-10,0,0.015921595,0.085621367,0.111947266,0.310754493,0.501456337,0.387263543,0.866008453,0.803940583,0.565825096,0,0.003412282,0.029095682,0.029373871,0.03806674,0.063627312,0.256733835,0.81486198,0.780286892,0.548041578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002448375,0.026000168,0.034580415,0.085156011,0.10782286,0.021583262,0.014893609,0.010872151,0.03034499,0,0.000446926,0.010399083,0.013458725,0.014146712,0.016792729,0.016441678,0.012843036,0.008914406,0.027240326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002341501,0.020997761,0.02224491,0.031243098,0.042694061,0.436675598,0.011421494,0.012988031,0.034759823,0,0.00166242,0.015188917,0.015458074,0.021427108,0.029202961,0.122058055,0.002725806,0.002003487,0.005190999,0,0.000902544,0.015330078,0.014006432,0.037697042,0.092924235,0.001777608,0.000114497,3.39222e-05,2.74511e-05,0,0,0,0,0,0,0,0,0,0
"528",2021-06-11,0,0.015921595,0.085621367,0.111947266,0.310754493,0.501456337,0.387263543,0.866008453,0.803940583,0.565825096,0,0.003412282,0.029095682,0.029373871,0.03806674,0.063627312,0.256733835,0.81486198,0.780286892,0.548041578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002448375,0.026000168,0.034580415,0.085156011,0.10782286,0.021583262,0.014893609,0.010872151,0.03034499,0,0.000446926,0.010399083,0.013458725,0.014146712,0.016792729,0.016441678,0.012843036,0.008914406,0.027240326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002341501,0.020997761,0.02224491,0.031243098,0.042694061,0.436675598,0.011421494,0.012988031,0.034759823,0,0.00166242,0.015188917,0.015458074,0.021427108,0.029202961,0.122058055,0.002725806,0.002003487,0.005190999,0,0.000902544,0.015330078,0.014006432,0.037697042,0.092924235,0.001777608,0.000114497,3.39222e-05,2.74511e-05,0,0,0,0,0,0,0,0,0,0
"529",2021-06-12,0,0.015921595,0.085621367,0.111947266,0.310754493,0.501456337,0.387263543,0.866008453,0.803940583,0.565825096,0,0.003412282,0.029095682,0.029373871,0.03806674,0.063627312,0.256733835,0.81486198,0.780286892,0.548041578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002448375,0.026000168,0.034580415,0.085156011,0.10782286,0.021583262,0.014893609,0.010872151,0.03034499,0,0.000446926,0.010399083,0.013458725,0.014146712,0.016792729,0.016441678,0.012843036,0.008914406,0.027240326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002341501,0.020997761,0.02224491,0.031243098,0.042694061,0.436675598,0.011421494,0.012988031,0.034759823,0,0.00166242,0.015188917,0.015458074,0.021427108,0.029202961,0.122058055,0.002725806,0.002003487,0.005190999,0,0.000902544,0.015330078,0.014006432,0.037697042,0.092924235,0.001777608,0.000114497,3.39222e-05,2.74511e-05,0,0,0,0,0,0,0,0,0,0
"530",2021-06-13,0,0.015921595,0.085621367,0.111947266,0.310754493,0.501456337,0.387263543,0.866008453,0.803940583,0.565825096,0,0.003412282,0.029095682,0.029373871,0.03806674,0.063627312,0.256733835,0.81486198,0.780286892,0.548041578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002448375,0.026000168,0.034580415,0.085156011,0.10782286,0.021583262,0.014893609,0.010872151,0.03034499,0,0.000446926,0.010399083,0.013458725,0.014146712,0.016792729,0.016441678,0.012843036,0.008914406,0.027240326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002341501,0.020997761,0.02224491,0.031243098,0.042694061,0.436675598,0.011421494,0.012988031,0.034759823,0,0.00166242,0.015188917,0.015458074,0.021427108,0.029202961,0.122058055,0.002725806,0.002003487,0.005190999,0,0.000902544,0.015330078,0.014006432,0.037697042,0.092924235,0.001777608,0.000114497,3.39222e-05,2.74511e-05,0,0,0,0,0,0,0,0,0,0
"531",2021-06-14,0,0.017754808,0.097643167,0.172842791,0.455293211,0.549953071,0.393805223,0.867485672,0.804875021,0.566508122,0,0.005234245,0.038457855,0.040870355,0.057259317,0.12573672,0.339484858,0.832835004,0.786361391,0.551326313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002640133,0.02855776,0.045640192,0.108525965,0.113828416,0.022384683,0.015057679,0.010997614,0.030376037,0,0.00070107,0.013683451,0.016699408,0.018476965,0.022749421,0.017029418,0.012961498,0.008988899,0.027283791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002361955,0.021079657,0.022306004,0.031300778,0.042771852,0.437759044,0.011538771,0.013193216,0.035225523,0,0.001948268,0.01751514,0.017885985,0.025019239,0.034305514,0.162590684,0.004124247,0.00333261,0.008662014,0,0.001030383,0.016415321,0.014628215,0.038137186,0.093138454,0.001818613,0.000124293,3.97421e-05,2.74511e-05,0,0,0,0,0,0,0,0,0,0
"532",2021-06-15,0,0.017754808,0.097643167,0.172842791,0.455293211,0.549953071,0.393805223,0.867485672,0.804875021,0.566508122,0,0.005234245,0.038457855,0.040870355,0.057259317,0.12573672,0.339484858,0.832835004,0.786361391,0.551326313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002640133,0.02855776,0.045640192,0.108525965,0.113828416,0.022384683,0.015057679,0.010997614,0.030376037,0,0.00070107,0.013683451,0.016699408,0.018476965,0.022749421,0.017029418,0.012961498,0.008988899,0.027283791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002361955,0.021079657,0.022306004,0.031300778,0.042771852,0.437759044,0.011538771,0.013193216,0.035225523,0,0.001948268,0.01751514,0.017885985,0.025019239,0.034305514,0.162590684,0.004124247,0.00333261,0.008662014,0,0.001030383,0.016415321,0.014628215,0.038137186,0.093138454,0.001818613,0.000124293,3.97421e-05,2.74511e-05,0,0,0,0,0,0,0,0,0,0
"533",2021-06-16,0,0.017754808,0.097643167,0.172842791,0.455293211,0.549953071,0.393805223,0.867485672,0.804875021,0.566508122,0,0.005234245,0.038457855,0.040870355,0.057259317,0.12573672,0.339484858,0.832835004,0.786361391,0.551326313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002640133,0.02855776,0.045640192,0.108525965,0.113828416,0.022384683,0.015057679,0.010997614,0.030376037,0,0.00070107,0.013683451,0.016699408,0.018476965,0.022749421,0.017029418,0.012961498,0.008988899,0.027283791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002361955,0.021079657,0.022306004,0.031300778,0.042771852,0.437759044,0.011538771,0.013193216,0.035225523,0,0.001948268,0.01751514,0.017885985,0.025019239,0.034305514,0.162590684,0.004124247,0.00333261,0.008662014,0,0.001030383,0.016415321,0.014628215,0.038137186,0.093138454,0.001818613,0.000124293,3.97421e-05,2.74511e-05,0,0,0,0,0,0,0,0,0,0
"534",2021-06-17,0,0.017754808,0.097643167,0.172842791,0.455293211,0.549953071,0.393805223,0.867485672,0.804875021,0.566508122,0,0.005234245,0.038457855,0.040870355,0.057259317,0.12573672,0.339484858,0.832835004,0.786361391,0.551326313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002640133,0.02855776,0.045640192,0.108525965,0.113828416,0.022384683,0.015057679,0.010997614,0.030376037,0,0.00070107,0.013683451,0.016699408,0.018476965,0.022749421,0.017029418,0.012961498,0.008988899,0.027283791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002361955,0.021079657,0.022306004,0.031300778,0.042771852,0.437759044,0.011538771,0.013193216,0.035225523,0,0.001948268,0.01751514,0.017885985,0.025019239,0.034305514,0.162590684,0.004124247,0.00333261,0.008662014,0,0.001030383,0.016415321,0.014628215,0.038137186,0.093138454,0.001818613,0.000124293,3.97421e-05,2.74511e-05,0,0,0,0,0,0,0,0,0,0
"535",2021-06-18,0,0.017754808,0.097643167,0.172842791,0.455293211,0.549953071,0.393805223,0.867485672,0.804875021,0.566508122,0,0.005234245,0.038457855,0.040870355,0.057259317,0.12573672,0.339484858,0.832835004,0.786361391,0.551326313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002640133,0.02855776,0.045640192,0.108525965,0.113828416,0.022384683,0.015057679,0.010997614,0.030376037,0,0.00070107,0.013683451,0.016699408,0.018476965,0.022749421,0.017029418,0.012961498,0.008988899,0.027283791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002361955,0.021079657,0.022306004,0.031300778,0.042771852,0.437759044,0.011538771,0.013193216,0.035225523,0,0.001948268,0.01751514,0.017885985,0.025019239,0.034305514,0.162590684,0.004124247,0.00333261,0.008662014,0,0.001030383,0.016415321,0.014628215,0.038137186,0.093138454,0.001818613,0.000124293,3.97421e-05,2.74511e-05,0,0,0,0,0,0,0,0,0,0
"536",2021-06-19,0,0.017754808,0.097643167,0.172842791,0.455293211,0.549953071,0.393805223,0.867485672,0.804875021,0.566508122,0,0.005234245,0.038457855,0.040870355,0.057259317,0.12573672,0.339484858,0.832835004,0.786361391,0.551326313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002640133,0.02855776,0.045640192,0.108525965,0.113828416,0.022384683,0.015057679,0.010997614,0.030376037,0,0.00070107,0.013683451,0.016699408,0.018476965,0.022749421,0.017029418,0.012961498,0.008988899,0.027283791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002361955,0.021079657,0.022306004,0.031300778,0.042771852,0.437759044,0.011538771,0.013193216,0.035225523,0,0.001948268,0.01751514,0.017885985,0.025019239,0.034305514,0.162590684,0.004124247,0.00333261,0.008662014,0,0.001030383,0.016415321,0.014628215,0.038137186,0.093138454,0.001818613,0.000124293,3.97421e-05,2.74511e-05,0,0,0,0,0,0,0,0,0,0
"537",2021-06-20,0,0.017754808,0.097643167,0.172842791,0.455293211,0.549953071,0.393805223,0.867485672,0.804875021,0.566508122,0,0.005234245,0.038457855,0.040870355,0.057259317,0.12573672,0.339484858,0.832835004,0.786361391,0.551326313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002640133,0.02855776,0.045640192,0.108525965,0.113828416,0.022384683,0.015057679,0.010997614,0.030376037,0,0.00070107,0.013683451,0.016699408,0.018476965,0.022749421,0.017029418,0.012961498,0.008988899,0.027283791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002361955,0.021079657,0.022306004,0.031300778,0.042771852,0.437759044,0.011538771,0.013193216,0.035225523,0,0.001948268,0.01751514,0.017885985,0.025019239,0.034305514,0.162590684,0.004124247,0.00333261,0.008662014,0,0.001030383,0.016415321,0.014628215,0.038137186,0.093138454,0.001818613,0.000124293,3.97421e-05,2.74511e-05,0,0,0,0,0,0,0,0,0,0
"538",2021-06-21,0,0.024610564,0.13725384,0.343378502,0.517448799,0.566723127,0.403229562,0.868749067,0.80571144,0.567843128,0,0.008271191,0.053768946,0.058887578,0.088659511,0.199922912,0.356291481,0.837349583,0.788986965,0.552810342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002980697,0.030839678,0.057771599,0.113062085,0.115014047,0.023020718,0.01515541,0.011068187,0.030525061,0,0.001117314,0.017397441,0.020804908,0.024459316,0.037507071,0.018011717,0.013224483,0.009173173,0.027470071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002372183,0.021108746,0.022340397,0.031348142,0.042836743,0.43880513,0.011653087,0.01336442,0.035697432,0,0.00202446,0.018295172,0.019008299,0.026758092,0.036826496,0.233496701,0.006738699,0.005435422,0.013939943,0,0.005575831,0.035400764,0.019051352,0.040257681,0.09409978,0.002145225,0.000275787,9.7246e-05,5.84978e-05,0,0,0,0,0,0,0,0,0,0
"539",2021-06-22,0,0.024610564,0.13725384,0.343378502,0.517448799,0.566723127,0.403229562,0.868749067,0.80571144,0.567843128,0,0.008271191,0.053768946,0.058887578,0.088659511,0.199922912,0.356291481,0.837349583,0.788986965,0.552810342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002980697,0.030839678,0.057771599,0.113062085,0.115014047,0.023020718,0.01515541,0.011068187,0.030525061,0,0.001117314,0.017397441,0.020804908,0.024459316,0.037507071,0.018011717,0.013224483,0.009173173,0.027470071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002372183,0.021108746,0.022340397,0.031348142,0.042836743,0.43880513,0.011653087,0.01336442,0.035697432,0,0.00202446,0.018295172,0.019008299,0.026758092,0.036826496,0.233496701,0.006738699,0.005435422,0.013939943,0,0.005575831,0.035400764,0.019051352,0.040257681,0.09409978,0.002145225,0.000275787,9.7246e-05,5.84978e-05,0,0,0,0,0,0,0,0,0,0
"540",2021-06-23,0,0.024610564,0.13725384,0.343378502,0.517448799,0.566723127,0.403229562,0.868749067,0.80571144,0.567843128,0,0.008271191,0.053768946,0.058887578,0.088659511,0.199922912,0.356291481,0.837349583,0.788986965,0.552810342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002980697,0.030839678,0.057771599,0.113062085,0.115014047,0.023020718,0.01515541,0.011068187,0.030525061,0,0.001117314,0.017397441,0.020804908,0.024459316,0.037507071,0.018011717,0.013224483,0.009173173,0.027470071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002372183,0.021108746,0.022340397,0.031348142,0.042836743,0.43880513,0.011653087,0.01336442,0.035697432,0,0.00202446,0.018295172,0.019008299,0.026758092,0.036826496,0.233496701,0.006738699,0.005435422,0.013939943,0,0.005575831,0.035400764,0.019051352,0.040257681,0.09409978,0.002145225,0.000275787,9.7246e-05,5.84978e-05,0,0,0,0,0,0,0,0,0,0
"541",2021-06-24,0,0.024610564,0.13725384,0.343378502,0.517448799,0.566723127,0.403229562,0.868749067,0.80571144,0.567843128,0,0.008271191,0.053768946,0.058887578,0.088659511,0.199922912,0.356291481,0.837349583,0.788986965,0.552810342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002980697,0.030839678,0.057771599,0.113062085,0.115014047,0.023020718,0.01515541,0.011068187,0.030525061,0,0.001117314,0.017397441,0.020804908,0.024459316,0.037507071,0.018011717,0.013224483,0.009173173,0.027470071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002372183,0.021108746,0.022340397,0.031348142,0.042836743,0.43880513,0.011653087,0.01336442,0.035697432,0,0.00202446,0.018295172,0.019008299,0.026758092,0.036826496,0.233496701,0.006738699,0.005435422,0.013939943,0,0.005575831,0.035400764,0.019051352,0.040257681,0.09409978,0.002145225,0.000275787,9.7246e-05,5.84978e-05,0,0,0,0,0,0,0,0,0,0
"542",2021-06-25,0,0.024610564,0.13725384,0.343378502,0.517448799,0.566723127,0.403229562,0.868749067,0.80571144,0.567843128,0,0.008271191,0.053768946,0.058887578,0.088659511,0.199922912,0.356291481,0.837349583,0.788986965,0.552810342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002980697,0.030839678,0.057771599,0.113062085,0.115014047,0.023020718,0.01515541,0.011068187,0.030525061,0,0.001117314,0.017397441,0.020804908,0.024459316,0.037507071,0.018011717,0.013224483,0.009173173,0.027470071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002372183,0.021108746,0.022340397,0.031348142,0.042836743,0.43880513,0.011653087,0.01336442,0.035697432,0,0.00202446,0.018295172,0.019008299,0.026758092,0.036826496,0.233496701,0.006738699,0.005435422,0.013939943,0,0.005575831,0.035400764,0.019051352,0.040257681,0.09409978,0.002145225,0.000275787,9.7246e-05,5.84978e-05,0,0,0,0,0,0,0,0,0,0
"543",2021-06-26,0,0.024610564,0.13725384,0.343378502,0.517448799,0.566723127,0.403229562,0.868749067,0.80571144,0.567843128,0,0.008271191,0.053768946,0.058887578,0.088659511,0.199922912,0.356291481,0.837349583,0.788986965,0.552810342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002980697,0.030839678,0.057771599,0.113062085,0.115014047,0.023020718,0.01515541,0.011068187,0.030525061,0,0.001117314,0.017397441,0.020804908,0.024459316,0.037507071,0.018011717,0.013224483,0.009173173,0.027470071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002372183,0.021108746,0.022340397,0.031348142,0.042836743,0.43880513,0.011653087,0.01336442,0.035697432,0,0.00202446,0.018295172,0.019008299,0.026758092,0.036826496,0.233496701,0.006738699,0.005435422,0.013939943,0,0.005575831,0.035400764,0.019051352,0.040257681,0.09409978,0.002145225,0.000275787,9.7246e-05,5.84978e-05,0,0,0,0,0,0,0,0,0,0
