"","date","pf_d1_1","pf_d1_2","pf_d1_3","pf_d1_4","pf_d1_5","pf_d1_6","pf_d1_7","pf_d1_8","pf_d1_9","pf_d1_10","pf_d2_1","pf_d2_2","pf_d2_3","pf_d2_4","pf_d2_5","pf_d2_6","pf_d2_7","pf_d2_8","pf_d2_9","pf_d2_10","pf_d3_1","pf_d3_2","pf_d3_3","pf_d3_4","pf_d3_5","pf_d3_6","pf_d3_7","pf_d3_8","pf_d3_9","pf_d3_10","pf_d4_1","pf_d4_2","pf_d4_3","pf_d4_4","pf_d4_5","pf_d4_6","pf_d4_7","pf_d4_8","pf_d4_9","pf_d4_10","pf_d5_1","pf_d5_2","pf_d5_3","pf_d5_4","pf_d5_5","pf_d5_6","pf_d5_7","pf_d5_8","pf_d5_9","pf_d5_10","mo_d1_1","mo_d1_2","mo_d1_3","mo_d1_4","mo_d1_5","mo_d1_6","mo_d1_7","mo_d1_8","mo_d1_9","mo_d1_10","mo_d2_1","mo_d2_2","mo_d2_3","mo_d2_4","mo_d2_5","mo_d2_6","mo_d2_7","mo_d2_8","mo_d2_9","mo_d2_10","mo_d3_1","mo_d3_2","mo_d3_3","mo_d3_4","mo_d3_5","mo_d3_6","mo_d3_7","mo_d3_8","mo_d3_9","mo_d3_10","mo_d4_1","mo_d4_2","mo_d4_3","mo_d4_4","mo_d4_5","mo_d4_6","mo_d4_7","mo_d4_8","mo_d4_9","mo_d4_10","mo_d5_1","mo_d5_2","mo_d5_3","mo_d5_4","mo_d5_5","mo_d5_6","mo_d5_7","mo_d5_8","mo_d5_9","mo_d5_10","az_d1_1","az_d1_2","az_d1_3","az_d1_4","az_d1_5","az_d1_6","az_d1_7","az_d1_8","az_d1_9","az_d1_10","az_d2_1","az_d2_2","az_d2_3","az_d2_4","az_d2_5","az_d2_6","az_d2_7","az_d2_8","az_d2_9","az_d2_10","ja_d1_1","ja_d1_2","ja_d1_3","ja_d1_4","ja_d1_5","ja_d1_6","ja_d1_7","ja_d1_8","ja_d1_9","ja_d1_10","ja_d2_1","ja_d2_2","ja_d2_3","ja_d2_4","ja_d2_5","ja_d2_6","ja_d2_7","ja_d2_8","ja_d2_9","ja_d2_10"
"426",2021-03-01,0,0.002317979,0.022094191,0.021836261,0.027335835,0.038336582,0.032016781,0.013530706,0.546984576,0.51822438,0,0.002067926,0.019405923,0.01923774,0.024588277,0.034782034,0.027010059,0.00905522,0.030360732,0.141914212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101249,0.00177219,0.003706354,0.003265275,0.002843873,0.002703147,0.002143566,0.006799832,0.021776116,0,1.17612e-05,0.000434544,0.002111581,0.001823264,0.001369359,0.001163634,0.000376709,0.001253323,0.003986389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000946521,0.009158103,0.009555966,0.012148061,0.015010959,0.055374652,0.000277793,6.79591e-05,0.000167652,0,2.04543e-06,3.13266e-05,3.03206e-05,4.45499e-05,6.0982e-05,0.000552202,7.10771e-06,1.04552e-05,6.83026e-05,0,0,3.13266e-06,4.52546e-06,1.87579e-06,1.95455e-06,1.82245e-06,4.14616e-06,0,0,0,0,0,0,0,0,0,0,0,0
"427",2021-03-02,0,0.002317979,0.022094191,0.021836261,0.027335835,0.038336582,0.032016781,0.013530706,0.546984576,0.51822438,0,0.002067926,0.019405923,0.01923774,0.024588277,0.034782034,0.027010059,0.00905522,0.030360732,0.141914212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101249,0.00177219,0.003706354,0.003265275,0.002843873,0.002703147,0.002143566,0.006799832,0.021776116,0,1.17612e-05,0.000434544,0.002111581,0.001823264,0.001369359,0.001163634,0.000376709,0.001253323,0.003986389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000946521,0.009158103,0.009555966,0.012148061,0.015010959,0.055374652,0.000277793,6.79591e-05,0.000167652,0,2.04543e-06,3.13266e-05,3.03206e-05,4.45499e-05,6.0982e-05,0.000552202,7.10771e-06,1.04552e-05,6.83026e-05,0,0,3.13266e-06,4.52546e-06,1.87579e-06,1.95455e-06,1.82245e-06,4.14616e-06,0,0,0,0,0,0,0,0,0,0,0,0
"428",2021-03-03,0,0.002317979,0.022094191,0.021836261,0.027335835,0.038336582,0.032016781,0.013530706,0.546984576,0.51822438,0,0.002067926,0.019405923,0.01923774,0.024588277,0.034782034,0.027010059,0.00905522,0.030360732,0.141914212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101249,0.00177219,0.003706354,0.003265275,0.002843873,0.002703147,0.002143566,0.006799832,0.021776116,0,1.17612e-05,0.000434544,0.002111581,0.001823264,0.001369359,0.001163634,0.000376709,0.001253323,0.003986389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000946521,0.009158103,0.009555966,0.012148061,0.015010959,0.055374652,0.000277793,6.79591e-05,0.000167652,0,2.04543e-06,3.13266e-05,3.03206e-05,4.45499e-05,6.0982e-05,0.000552202,7.10771e-06,1.04552e-05,6.83026e-05,0,0,3.13266e-06,4.52546e-06,1.87579e-06,1.95455e-06,1.82245e-06,4.14616e-06,0,0,0,0,0,0,0,0,0,0,0,0
"429",2021-03-04,0,0.002317979,0.022094191,0.021836261,0.027335835,0.038336582,0.032016781,0.013530706,0.546984576,0.51822438,0,0.002067926,0.019405923,0.01923774,0.024588277,0.034782034,0.027010059,0.00905522,0.030360732,0.141914212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101249,0.00177219,0.003706354,0.003265275,0.002843873,0.002703147,0.002143566,0.006799832,0.021776116,0,1.17612e-05,0.000434544,0.002111581,0.001823264,0.001369359,0.001163634,0.000376709,0.001253323,0.003986389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000946521,0.009158103,0.009555966,0.012148061,0.015010959,0.055374652,0.000277793,6.79591e-05,0.000167652,0,2.04543e-06,3.13266e-05,3.03206e-05,4.45499e-05,6.0982e-05,0.000552202,7.10771e-06,1.04552e-05,6.83026e-05,0,0,3.13266e-06,4.52546e-06,1.87579e-06,1.95455e-06,1.82245e-06,4.14616e-06,0,0,0,0,0,0,0,0,0,0,0,0
"430",2021-03-05,0,0.002317979,0.022094191,0.021836261,0.027335835,0.038336582,0.032016781,0.013530706,0.546984576,0.51822438,0,0.002067926,0.019405923,0.01923774,0.024588277,0.034782034,0.027010059,0.00905522,0.030360732,0.141914212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101249,0.00177219,0.003706354,0.003265275,0.002843873,0.002703147,0.002143566,0.006799832,0.021776116,0,1.17612e-05,0.000434544,0.002111581,0.001823264,0.001369359,0.001163634,0.000376709,0.001253323,0.003986389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000946521,0.009158103,0.009555966,0.012148061,0.015010959,0.055374652,0.000277793,6.79591e-05,0.000167652,0,2.04543e-06,3.13266e-05,3.03206e-05,4.45499e-05,6.0982e-05,0.000552202,7.10771e-06,1.04552e-05,6.83026e-05,0,0,3.13266e-06,4.52546e-06,1.87579e-06,1.95455e-06,1.82245e-06,4.14616e-06,0,0,0,0,0,0,0,0,0,0,0,0
"431",2021-03-06,0,0.002317979,0.022094191,0.021836261,0.027335835,0.038336582,0.032016781,0.013530706,0.546984576,0.51822438,0,0.002067926,0.019405923,0.01923774,0.024588277,0.034782034,0.027010059,0.00905522,0.030360732,0.141914212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101249,0.00177219,0.003706354,0.003265275,0.002843873,0.002703147,0.002143566,0.006799832,0.021776116,0,1.17612e-05,0.000434544,0.002111581,0.001823264,0.001369359,0.001163634,0.000376709,0.001253323,0.003986389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000946521,0.009158103,0.009555966,0.012148061,0.015010959,0.055374652,0.000277793,6.79591e-05,0.000167652,0,2.04543e-06,3.13266e-05,3.03206e-05,4.45499e-05,6.0982e-05,0.000552202,7.10771e-06,1.04552e-05,6.83026e-05,0,0,3.13266e-06,4.52546e-06,1.87579e-06,1.95455e-06,1.82245e-06,4.14616e-06,0,0,0,0,0,0,0,0,0,0,0,0
"432",2021-03-07,0,0.002317979,0.022094191,0.021836261,0.027335835,0.038336582,0.032016781,0.013530706,0.546984576,0.51822438,0,0.002067926,0.019405923,0.01923774,0.024588277,0.034782034,0.027010059,0.00905522,0.030360732,0.141914212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101249,0.00177219,0.003706354,0.003265275,0.002843873,0.002703147,0.002143566,0.006799832,0.021776116,0,1.17612e-05,0.000434544,0.002111581,0.001823264,0.001369359,0.001163634,0.000376709,0.001253323,0.003986389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000946521,0.009158103,0.009555966,0.012148061,0.015010959,0.055374652,0.000277793,6.79591e-05,0.000167652,0,2.04543e-06,3.13266e-05,3.03206e-05,4.45499e-05,6.0982e-05,0.000552202,7.10771e-06,1.04552e-05,6.83026e-05,0,0,3.13266e-06,4.52546e-06,1.87579e-06,1.95455e-06,1.82245e-06,4.14616e-06,0,0,0,0,0,0,0,0,0,0,0,0
"433",2021-03-08,0,0.002330251,0.022262012,0.021968404,0.027485429,0.038522265,0.033029151,0.01936495,0.632559471,0.530816899,0,0.002102186,0.019727244,0.019461298,0.024856983,0.035184281,0.027366347,0.009168943,0.086922315,0.298699767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145225,0.002447054,0.004347612,0.003862713,0.003519757,0.00339021,0.002811691,0.008549779,0.02738314,0,1.78975e-05,0.000550005,0.002313416,0.001968169,0.00150305,0.001286649,0.000507609,0.001780006,0.00583056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001443559,0.013209972,0.013308479,0.017222064,0.022064546,0.069261712,0.000419355,0.000112394,0.000304257,0,3.06814e-06,3.89345e-05,3.93715e-05,6.1901e-05,8.24821e-05,0.000822836,9.47694e-06,1.04552e-05,8.07213e-05,0,0,3.58018e-06,4.52546e-06,2.34473e-06,1.95455e-06,2.27806e-06,4.14616e-06,0,0,0,0,0,0,0,0,0,0,0,0
"434",2021-03-09,0,0.002330251,0.022262012,0.021968404,0.027485429,0.038522265,0.033029151,0.01936495,0.632559471,0.530816899,0,0.002102186,0.019727244,0.019461298,0.024856983,0.035184281,0.027366347,0.009168943,0.086922315,0.298699767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145225,0.002447054,0.004347612,0.003862713,0.003519757,0.00339021,0.002811691,0.008549779,0.02738314,0,1.78975e-05,0.000550005,0.002313416,0.001968169,0.00150305,0.001286649,0.000507609,0.001780006,0.00583056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001443559,0.013209972,0.013308479,0.017222064,0.022064546,0.069261712,0.000419355,0.000112394,0.000304257,0,3.06814e-06,3.89345e-05,3.93715e-05,6.1901e-05,8.24821e-05,0.000822836,9.47694e-06,1.04552e-05,8.07213e-05,0,0,3.58018e-06,4.52546e-06,2.34473e-06,1.95455e-06,2.27806e-06,4.14616e-06,0,0,0,0,0,0,0,0,0,0,0,0
"435",2021-03-10,0,0.002330251,0.022262012,0.021968404,0.027485429,0.038522265,0.033029151,0.01936495,0.632559471,0.530816899,0,0.002102186,0.019727244,0.019461298,0.024856983,0.035184281,0.027366347,0.009168943,0.086922315,0.298699767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145225,0.002447054,0.004347612,0.003862713,0.003519757,0.00339021,0.002811691,0.008549779,0.02738314,0,1.78975e-05,0.000550005,0.002313416,0.001968169,0.00150305,0.001286649,0.000507609,0.001780006,0.00583056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001443559,0.013209972,0.013308479,0.017222064,0.022064546,0.069261712,0.000419355,0.000112394,0.000304257,0,3.06814e-06,3.89345e-05,3.93715e-05,6.1901e-05,8.24821e-05,0.000822836,9.47694e-06,1.04552e-05,8.07213e-05,0,0,3.58018e-06,4.52546e-06,2.34473e-06,1.95455e-06,2.27806e-06,4.14616e-06,0,0,0,0,0,0,0,0,0,0,0,0
"436",2021-03-11,0,0.002330251,0.022262012,0.021968404,0.027485429,0.038522265,0.033029151,0.01936495,0.632559471,0.530816899,0,0.002102186,0.019727244,0.019461298,0.024856983,0.035184281,0.027366347,0.009168943,0.086922315,0.298699767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145225,0.002447054,0.004347612,0.003862713,0.003519757,0.00339021,0.002811691,0.008549779,0.02738314,0,1.78975e-05,0.000550005,0.002313416,0.001968169,0.00150305,0.001286649,0.000507609,0.001780006,0.00583056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001443559,0.013209972,0.013308479,0.017222064,0.022064546,0.069261712,0.000419355,0.000112394,0.000304257,0,3.06814e-06,3.89345e-05,3.93715e-05,6.1901e-05,8.24821e-05,0.000822836,9.47694e-06,1.04552e-05,8.07213e-05,0,0,3.58018e-06,4.52546e-06,2.34473e-06,1.95455e-06,2.27806e-06,4.14616e-06,0,0,0,0,0,0,0,0,0,0,0,0
"437",2021-03-12,0,0.002330251,0.022262012,0.021968404,0.027485429,0.038522265,0.033029151,0.01936495,0.632559471,0.530816899,0,0.002102186,0.019727244,0.019461298,0.024856983,0.035184281,0.027366347,0.009168943,0.086922315,0.298699767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145225,0.002447054,0.004347612,0.003862713,0.003519757,0.00339021,0.002811691,0.008549779,0.02738314,0,1.78975e-05,0.000550005,0.002313416,0.001968169,0.00150305,0.001286649,0.000507609,0.001780006,0.00583056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001443559,0.013209972,0.013308479,0.017222064,0.022064546,0.069261712,0.000419355,0.000112394,0.000304257,0,3.06814e-06,3.89345e-05,3.93715e-05,6.1901e-05,8.24821e-05,0.000822836,9.47694e-06,1.04552e-05,8.07213e-05,0,0,3.58018e-06,4.52546e-06,2.34473e-06,1.95455e-06,2.27806e-06,4.14616e-06,0,0,0,0,0,0,0,0,0,0,0,0
"438",2021-03-13,0,0.002330251,0.022262012,0.021968404,0.027485429,0.038522265,0.033029151,0.01936495,0.632559471,0.530816899,0,0.002102186,0.019727244,0.019461298,0.024856983,0.035184281,0.027366347,0.009168943,0.086922315,0.298699767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145225,0.002447054,0.004347612,0.003862713,0.003519757,0.00339021,0.002811691,0.008549779,0.02738314,0,1.78975e-05,0.000550005,0.002313416,0.001968169,0.00150305,0.001286649,0.000507609,0.001780006,0.00583056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001443559,0.013209972,0.013308479,0.017222064,0.022064546,0.069261712,0.000419355,0.000112394,0.000304257,0,3.06814e-06,3.89345e-05,3.93715e-05,6.1901e-05,8.24821e-05,0.000822836,9.47694e-06,1.04552e-05,8.07213e-05,0,0,3.58018e-06,4.52546e-06,2.34473e-06,1.95455e-06,2.27806e-06,4.14616e-06,0,0,0,0,0,0,0,0,0,0,0,0
"439",2021-03-14,0,0.002330251,0.022262012,0.021968404,0.027485429,0.038522265,0.033029151,0.01936495,0.632559471,0.530816899,0,0.002102186,0.019727244,0.019461298,0.024856983,0.035184281,0.027366347,0.009168943,0.086922315,0.298699767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145225,0.002447054,0.004347612,0.003862713,0.003519757,0.00339021,0.002811691,0.008549779,0.02738314,0,1.78975e-05,0.000550005,0.002313416,0.001968169,0.00150305,0.001286649,0.000507609,0.001780006,0.00583056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001443559,0.013209972,0.013308479,0.017222064,0.022064546,0.069261712,0.000419355,0.000112394,0.000304257,0,3.06814e-06,3.89345e-05,3.93715e-05,6.1901e-05,8.24821e-05,0.000822836,9.47694e-06,1.04552e-05,8.07213e-05,0,0,3.58018e-06,4.52546e-06,2.34473e-06,1.95455e-06,2.27806e-06,4.14616e-06,0,0,0,0,0,0,0,0,0,0,0,0
"440",2021-03-15,0,0.002338433,0.022426253,0.022052125,0.02758297,0.038646183,0.033622359,0.039546102,0.684587397,0.537920372,0,0.002118038,0.0199519,0.01962512,0.025055347,0.035461436,0.027669785,0.009382174,0.202170509,0.390070041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166191,0.002822078,0.004817355,0.004372927,0.004070159,0.004364309,0.003394523,0.009323467,0.029394963,0,3.93744e-05,0.000783165,0.002560959,0.002214835,0.001766524,0.001568217,0.000735648,0.002459597,0.008096965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001449696,0.013238614,0.013352829,0.017299909,0.022190419,0.07051738,0.000448378,0.000135918,0.000322885,0,3.5795e-06,3.98295e-05,4.29919e-05,6.65904e-05,8.83457e-05,0.000885255,1.06616e-05,2.7445e-05,8.69306e-05,0,0,4.92275e-06,5.87808e-06,4.15492e-06,2.81441e-06,5.53475e-06,5.19408e-06,0,0,0,0,0,0,0,0,0,0,0,0
"441",2021-03-16,0,0.002338433,0.022426253,0.022052125,0.02758297,0.038646183,0.033622359,0.039546102,0.684587397,0.537920372,0,0.002118038,0.0199519,0.01962512,0.025055347,0.035461436,0.027669785,0.009382174,0.202170509,0.390070041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166191,0.002822078,0.004817355,0.004372927,0.004070159,0.004364309,0.003394523,0.009323467,0.029394963,0,3.93744e-05,0.000783165,0.002560959,0.002214835,0.001766524,0.001568217,0.000735648,0.002459597,0.008096965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001449696,0.013238614,0.013352829,0.017299909,0.022190419,0.07051738,0.000448378,0.000135918,0.000322885,0,3.5795e-06,3.98295e-05,4.29919e-05,6.65904e-05,8.83457e-05,0.000885255,1.06616e-05,2.7445e-05,8.69306e-05,0,0,4.92275e-06,5.87808e-06,4.15492e-06,2.81441e-06,5.53475e-06,5.19408e-06,0,0,0,0,0,0,0,0,0,0,0,0
"442",2021-03-17,0,0.002338433,0.022426253,0.022052125,0.02758297,0.038646183,0.033622359,0.039546102,0.684587397,0.537920372,0,0.002118038,0.0199519,0.01962512,0.025055347,0.035461436,0.027669785,0.009382174,0.202170509,0.390070041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166191,0.002822078,0.004817355,0.004372927,0.004070159,0.004364309,0.003394523,0.009323467,0.029394963,0,3.93744e-05,0.000783165,0.002560959,0.002214835,0.001766524,0.001568217,0.000735648,0.002459597,0.008096965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001449696,0.013238614,0.013352829,0.017299909,0.022190419,0.07051738,0.000448378,0.000135918,0.000322885,0,3.5795e-06,3.98295e-05,4.29919e-05,6.65904e-05,8.83457e-05,0.000885255,1.06616e-05,2.7445e-05,8.69306e-05,0,0,4.92275e-06,5.87808e-06,4.15492e-06,2.81441e-06,5.53475e-06,5.19408e-06,0,0,0,0,0,0,0,0,0,0,0,0
"443",2021-03-18,0,0.002338433,0.022426253,0.022052125,0.02758297,0.038646183,0.033622359,0.039546102,0.684587397,0.537920372,0,0.002118038,0.0199519,0.01962512,0.025055347,0.035461436,0.027669785,0.009382174,0.202170509,0.390070041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166191,0.002822078,0.004817355,0.004372927,0.004070159,0.004364309,0.003394523,0.009323467,0.029394963,0,3.93744e-05,0.000783165,0.002560959,0.002214835,0.001766524,0.001568217,0.000735648,0.002459597,0.008096965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001449696,0.013238614,0.013352829,0.017299909,0.022190419,0.07051738,0.000448378,0.000135918,0.000322885,0,3.5795e-06,3.98295e-05,4.29919e-05,6.65904e-05,8.83457e-05,0.000885255,1.06616e-05,2.7445e-05,8.69306e-05,0,0,4.92275e-06,5.87808e-06,4.15492e-06,2.81441e-06,5.53475e-06,5.19408e-06,0,0,0,0,0,0,0,0,0,0,0,0
"444",2021-03-19,0,0.002338433,0.022426253,0.022052125,0.02758297,0.038646183,0.033622359,0.039546102,0.684587397,0.537920372,0,0.002118038,0.0199519,0.01962512,0.025055347,0.035461436,0.027669785,0.009382174,0.202170509,0.390070041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166191,0.002822078,0.004817355,0.004372927,0.004070159,0.004364309,0.003394523,0.009323467,0.029394963,0,3.93744e-05,0.000783165,0.002560959,0.002214835,0.001766524,0.001568217,0.000735648,0.002459597,0.008096965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001449696,0.013238614,0.013352829,0.017299909,0.022190419,0.07051738,0.000448378,0.000135918,0.000322885,0,3.5795e-06,3.98295e-05,4.29919e-05,6.65904e-05,8.83457e-05,0.000885255,1.06616e-05,2.7445e-05,8.69306e-05,0,0,4.92275e-06,5.87808e-06,4.15492e-06,2.81441e-06,5.53475e-06,5.19408e-06,0,0,0,0,0,0,0,0,0,0,0,0
"445",2021-03-20,0,0.002338433,0.022426253,0.022052125,0.02758297,0.038646183,0.033622359,0.039546102,0.684587397,0.537920372,0,0.002118038,0.0199519,0.01962512,0.025055347,0.035461436,0.027669785,0.009382174,0.202170509,0.390070041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166191,0.002822078,0.004817355,0.004372927,0.004070159,0.004364309,0.003394523,0.009323467,0.029394963,0,3.93744e-05,0.000783165,0.002560959,0.002214835,0.001766524,0.001568217,0.000735648,0.002459597,0.008096965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001449696,0.013238614,0.013352829,0.017299909,0.022190419,0.07051738,0.000448378,0.000135918,0.000322885,0,3.5795e-06,3.98295e-05,4.29919e-05,6.65904e-05,8.83457e-05,0.000885255,1.06616e-05,2.7445e-05,8.69306e-05,0,0,4.92275e-06,5.87808e-06,4.15492e-06,2.81441e-06,5.53475e-06,5.19408e-06,0,0,0,0,0,0,0,0,0,0,0,0
"446",2021-03-21,0,0.002338433,0.022426253,0.022052125,0.02758297,0.038646183,0.033622359,0.039546102,0.684587397,0.537920372,0,0.002118038,0.0199519,0.01962512,0.025055347,0.035461436,0.027669785,0.009382174,0.202170509,0.390070041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166191,0.002822078,0.004817355,0.004372927,0.004070159,0.004364309,0.003394523,0.009323467,0.029394963,0,3.93744e-05,0.000783165,0.002560959,0.002214835,0.001766524,0.001568217,0.000735648,0.002459597,0.008096965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001449696,0.013238614,0.013352829,0.017299909,0.022190419,0.07051738,0.000448378,0.000135918,0.000322885,0,3.5795e-06,3.98295e-05,4.29919e-05,6.65904e-05,8.83457e-05,0.000885255,1.06616e-05,2.7445e-05,8.69306e-05,0,0,4.92275e-06,5.87808e-06,4.15492e-06,2.81441e-06,5.53475e-06,5.19408e-06,0,0,0,0,0,0,0,0,0,0,0,0
"447",2021-03-22,0,0.002348149,0.02261466,0.022154853,0.027722247,0.038807239,0.034350427,0.062859383,0.712880604,0.5424656,0,0.002155367,0.020287542,0.019929683,0.025393927,0.035949293,0.028378718,0.010087614,0.291070173,0.443364711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019585,0.003389536,0.005640536,0.005639083,0.006106411,0.007953167,0.006331783,0.009711618,0.030313944,0,7.41467e-05,0.001370314,0.00325064,0.002823058,0.002379472,0.00221063,0.001528749,0.004830324,0.015417764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001758044,0.015934042,0.015942299,0.021736612,0.02896216,0.089419363,0.000842263,0.000273143,0.00065198,0,6.64763e-06,5.41502e-05,5.8831e-05,9.09756e-05,0.000117273,0.001072967,2.07308e-05,4.70486e-05,9.31399e-05,0,0,4.92275e-06,7.22567e-06,4.62386e-06,3.59623e-06,5.53475e-06,5.78639e-06,0,0,0,0,0,0,0,0,0,0,0,0
"448",2021-03-23,0,0.002348149,0.02261466,0.022154853,0.027722247,0.038807239,0.034350427,0.062859383,0.712880604,0.5424656,0,0.002155367,0.020287542,0.019929683,0.025393927,0.035949293,0.028378718,0.010087614,0.291070173,0.443364711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019585,0.003389536,0.005640536,0.005639083,0.006106411,0.007953167,0.006331783,0.009711618,0.030313944,0,7.41467e-05,0.001370314,0.00325064,0.002823058,0.002379472,0.00221063,0.001528749,0.004830324,0.015417764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001758044,0.015934042,0.015942299,0.021736612,0.02896216,0.089419363,0.000842263,0.000273143,0.00065198,0,6.64763e-06,5.41502e-05,5.8831e-05,9.09756e-05,0.000117273,0.001072967,2.07308e-05,4.70486e-05,9.31399e-05,0,0,4.92275e-06,7.22567e-06,4.62386e-06,3.59623e-06,5.53475e-06,5.78639e-06,0,0,0,0,0,0,0,0,0,0,0,0
