"","date","pf_d1_1","pf_d1_2","pf_d1_3","pf_d1_4","pf_d1_5","pf_d1_6","pf_d1_7","pf_d1_8","pf_d1_9","pf_d1_10","pf_d2_1","pf_d2_2","pf_d2_3","pf_d2_4","pf_d2_5","pf_d2_6","pf_d2_7","pf_d2_8","pf_d2_9","pf_d2_10","pf_d3_1","pf_d3_2","pf_d3_3","pf_d3_4","pf_d3_5","pf_d3_6","pf_d3_7","pf_d3_8","pf_d3_9","pf_d3_10","pf_d4_1","pf_d4_2","pf_d4_3","pf_d4_4","pf_d4_5","pf_d4_6","pf_d4_7","pf_d4_8","pf_d4_9","pf_d4_10","pf_d5_1","pf_d5_2","pf_d5_3","pf_d5_4","pf_d5_5","pf_d5_6","pf_d5_7","pf_d5_8","pf_d5_9","pf_d5_10","mo_d1_1","mo_d1_2","mo_d1_3","mo_d1_4","mo_d1_5","mo_d1_6","mo_d1_7","mo_d1_8","mo_d1_9","mo_d1_10","mo_d2_1","mo_d2_2","mo_d2_3","mo_d2_4","mo_d2_5","mo_d2_6","mo_d2_7","mo_d2_8","mo_d2_9","mo_d2_10","mo_d3_1","mo_d3_2","mo_d3_3","mo_d3_4","mo_d3_5","mo_d3_6","mo_d3_7","mo_d3_8","mo_d3_9","mo_d3_10","mo_d4_1","mo_d4_2","mo_d4_3","mo_d4_4","mo_d4_5","mo_d4_6","mo_d4_7","mo_d4_8","mo_d4_9","mo_d4_10","mo_d5_1","mo_d5_2","mo_d5_3","mo_d5_4","mo_d5_5","mo_d5_6","mo_d5_7","mo_d5_8","mo_d5_9","mo_d5_10","az_d1_1","az_d1_2","az_d1_3","az_d1_4","az_d1_5","az_d1_6","az_d1_7","az_d1_8","az_d1_9","az_d1_10","az_d2_1","az_d2_2","az_d2_3","az_d2_4","az_d2_5","az_d2_6","az_d2_7","az_d2_8","az_d2_9","az_d2_10","ja_d1_1","ja_d1_2","ja_d1_3","ja_d1_4","ja_d1_5","ja_d1_6","ja_d1_7","ja_d1_8","ja_d1_9","ja_d1_10","ja_d2_1","ja_d2_2","ja_d2_3","ja_d2_4","ja_d2_5","ja_d2_6","ja_d2_7","ja_d2_8","ja_d2_9","ja_d2_10"
"388",2021-01-22,0,0.000956237,0.010786637,0.011233555,0.0138494,0.018621017,0.013438282,0.001733096,0.003371817,0.009562366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11356e-07,5.59403e-05,0.000569303,0.000490049,0.00036081,0.000328041,2.90231e-05,2.61381e-06,1.24187e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.37893e-07,1.95455e-06,7.97321e-05,3.55385e-06,0,6.20933e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9091e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",2021-01-23,0,0.000956237,0.010786637,0.011233555,0.0138494,0.018621017,0.013438282,0.001733096,0.003371817,0.009562366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11356e-07,5.59403e-05,0.000569303,0.000490049,0.00036081,0.000328041,2.90231e-05,2.61381e-06,1.24187e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.37893e-07,1.95455e-06,7.97321e-05,3.55385e-06,0,6.20933e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9091e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",2021-01-24,0,0.000956237,0.010786637,0.011233555,0.0138494,0.018621017,0.013438282,0.001733096,0.003371817,0.009562366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11356e-07,5.59403e-05,0.000569303,0.000490049,0.00036081,0.000328041,2.90231e-05,2.61381e-06,1.24187e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.37893e-07,1.95455e-06,7.97321e-05,3.55385e-06,0,6.20933e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9091e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",2021-01-25,0,0.001672136,0.016360084,0.016429691,0.021029441,0.029733426,0.022900436,0.007916802,0.032238756,0.192253241,0,2.81246e-05,0.002105146,0.002508464,0.002232186,0.002004198,0.001052464,2.60616e-05,4.96624e-05,0.000167652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60221e-06,0.00024211,0.001134081,0.000931328,0.000725139,0.000642869,0.000217377,0.000879548,0.003675923,0,0,8.95045e-07,5.8831e-06,3.75157e-06,4.69092e-06,1.82245e-06,5.33078e-06,2.22174e-05,0.000130396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68514e-06,1.35764e-06,2.81368e-06,3.12728e-06,8.20102e-05,3.55385e-06,0,6.20933e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9091e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",2021-01-26,0,0.001672136,0.016360084,0.016429691,0.021029441,0.029733426,0.022900436,0.007916802,0.032238756,0.192253241,0,2.81246e-05,0.002105146,0.002508464,0.002232186,0.002004198,0.001052464,2.60616e-05,4.96624e-05,0.000167652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60221e-06,0.00024211,0.001134081,0.000931328,0.000725139,0.000642869,0.000217377,0.000879548,0.003675923,0,0,8.95045e-07,5.8831e-06,3.75157e-06,4.69092e-06,1.82245e-06,5.33078e-06,2.22174e-05,0.000130396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68514e-06,1.35764e-06,2.81368e-06,3.12728e-06,8.20102e-05,3.55385e-06,0,6.20933e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9091e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",2021-01-27,0,0.001672136,0.016360084,0.016429691,0.021029441,0.029733426,0.022900436,0.007916802,0.032238756,0.192253241,0,2.81246e-05,0.002105146,0.002508464,0.002232186,0.002004198,0.001052464,2.60616e-05,4.96624e-05,0.000167652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60221e-06,0.00024211,0.001134081,0.000931328,0.000725139,0.000642869,0.000217377,0.000879548,0.003675923,0,0,8.95045e-07,5.8831e-06,3.75157e-06,4.69092e-06,1.82245e-06,5.33078e-06,2.22174e-05,0.000130396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68514e-06,1.35764e-06,2.81368e-06,3.12728e-06,8.20102e-05,3.55385e-06,0,6.20933e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9091e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",2021-01-28,0,0.001672136,0.016360084,0.016429691,0.021029441,0.029733426,0.022900436,0.007916802,0.032238756,0.192253241,0,2.81246e-05,0.002105146,0.002508464,0.002232186,0.002004198,0.001052464,2.60616e-05,4.96624e-05,0.000167652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60221e-06,0.00024211,0.001134081,0.000931328,0.000725139,0.000642869,0.000217377,0.000879548,0.003675923,0,0,8.95045e-07,5.8831e-06,3.75157e-06,4.69092e-06,1.82245e-06,5.33078e-06,2.22174e-05,0.000130396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68514e-06,1.35764e-06,2.81368e-06,3.12728e-06,8.20102e-05,3.55385e-06,0,6.20933e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9091e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",2021-01-29,0,0.001672136,0.016360084,0.016429691,0.021029441,0.029733426,0.022900436,0.007916802,0.032238756,0.192253241,0,2.81246e-05,0.002105146,0.002508464,0.002232186,0.002004198,0.001052464,2.60616e-05,4.96624e-05,0.000167652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60221e-06,0.00024211,0.001134081,0.000931328,0.000725139,0.000642869,0.000217377,0.000879548,0.003675923,0,0,8.95045e-07,5.8831e-06,3.75157e-06,4.69092e-06,1.82245e-06,5.33078e-06,2.22174e-05,0.000130396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68514e-06,1.35764e-06,2.81368e-06,3.12728e-06,8.20102e-05,3.55385e-06,0,6.20933e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9091e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",2021-01-30,0,0.001672136,0.016360084,0.016429691,0.021029441,0.029733426,0.022900436,0.007916802,0.032238756,0.192253241,0,2.81246e-05,0.002105146,0.002508464,0.002232186,0.002004198,0.001052464,2.60616e-05,4.96624e-05,0.000167652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60221e-06,0.00024211,0.001134081,0.000931328,0.000725139,0.000642869,0.000217377,0.000879548,0.003675923,0,0,8.95045e-07,5.8831e-06,3.75157e-06,4.69092e-06,1.82245e-06,5.33078e-06,2.22174e-05,0.000130396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68514e-06,1.35764e-06,2.81368e-06,3.12728e-06,8.20102e-05,3.55385e-06,0,6.20933e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9091e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",2021-01-31,0,0.001672136,0.016360084,0.016429691,0.021029441,0.029733426,0.022900436,0.007916802,0.032238756,0.192253241,0,2.81246e-05,0.002105146,0.002508464,0.002232186,0.002004198,0.001052464,2.60616e-05,4.96624e-05,0.000167652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60221e-06,0.00024211,0.001134081,0.000931328,0.000725139,0.000642869,0.000217377,0.000879548,0.003675923,0,0,8.95045e-07,5.8831e-06,3.75157e-06,4.69092e-06,1.82245e-06,5.33078e-06,2.22174e-05,0.000130396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68514e-06,1.35764e-06,2.81368e-06,3.12728e-06,8.20102e-05,3.55385e-06,0,6.20933e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9091e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",2021-02-01,0,0.002101675,0.019900435,0.019812474,0.025217134,0.035804656,0.028305364,0.012515489,0.117246454,0.444265064,0,0.000198918,0.005280319,0.006059594,0.00627263,0.006791677,0.004415338,0.000158146,0.000168591,0.000633352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07385e-05,0.000426042,0.002165434,0.001863594,0.001375223,0.001161811,0.000386778,0.001516011,0.005836769,0,5.11356e-07,2.68514e-06,8.59838e-06,8.90999e-06,9.77276e-06,5.92296e-06,8.29233e-06,4.70486e-05,0.000254582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68514e-06,2.26273e-06,5.62736e-06,6.25457e-06,0.000131216,4.73847e-06,1.30691e-06,6.20933e-06,0,0,0,0,0,0,0,0,0,1.24187e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399",2021-02-02,0,0.002101675,0.019900435,0.019812474,0.025217134,0.035804656,0.028305364,0.012515489,0.117246454,0.444265064,0,0.000198918,0.005280319,0.006059594,0.00627263,0.006791677,0.004415338,0.000158146,0.000168591,0.000633352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07385e-05,0.000426042,0.002165434,0.001863594,0.001375223,0.001161811,0.000386778,0.001516011,0.005836769,0,5.11356e-07,2.68514e-06,8.59838e-06,8.90999e-06,9.77276e-06,5.92296e-06,8.29233e-06,4.70486e-05,0.000254582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68514e-06,2.26273e-06,5.62736e-06,6.25457e-06,0.000131216,4.73847e-06,1.30691e-06,6.20933e-06,0,0,0,0,0,0,0,0,0,1.24187e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",2021-02-03,0,0.002101675,0.019900435,0.019812474,0.025217134,0.035804656,0.028305364,0.012515489,0.117246454,0.444265064,0,0.000198918,0.005280319,0.006059594,0.00627263,0.006791677,0.004415338,0.000158146,0.000168591,0.000633352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07385e-05,0.000426042,0.002165434,0.001863594,0.001375223,0.001161811,0.000386778,0.001516011,0.005836769,0,5.11356e-07,2.68514e-06,8.59838e-06,8.90999e-06,9.77276e-06,5.92296e-06,8.29233e-06,4.70486e-05,0.000254582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68514e-06,2.26273e-06,5.62736e-06,6.25457e-06,0.000131216,4.73847e-06,1.30691e-06,6.20933e-06,0,0,0,0,0,0,0,0,0,1.24187e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401",2021-02-04,0,0.002101675,0.019900435,0.019812474,0.025217134,0.035804656,0.028305364,0.012515489,0.117246454,0.444265064,0,0.000198918,0.005280319,0.006059594,0.00627263,0.006791677,0.004415338,0.000158146,0.000168591,0.000633352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07385e-05,0.000426042,0.002165434,0.001863594,0.001375223,0.001161811,0.000386778,0.001516011,0.005836769,0,5.11356e-07,2.68514e-06,8.59838e-06,8.90999e-06,9.77276e-06,5.92296e-06,8.29233e-06,4.70486e-05,0.000254582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68514e-06,2.26273e-06,5.62736e-06,6.25457e-06,0.000131216,4.73847e-06,1.30691e-06,6.20933e-06,0,0,0,0,0,0,0,0,0,1.24187e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",2021-02-05,0,0.002101675,0.019900435,0.019812474,0.025217134,0.035804656,0.028305364,0.012515489,0.117246454,0.444265064,0,0.000198918,0.005280319,0.006059594,0.00627263,0.006791677,0.004415338,0.000158146,0.000168591,0.000633352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07385e-05,0.000426042,0.002165434,0.001863594,0.001375223,0.001161811,0.000386778,0.001516011,0.005836769,0,5.11356e-07,2.68514e-06,8.59838e-06,8.90999e-06,9.77276e-06,5.92296e-06,8.29233e-06,4.70486e-05,0.000254582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68514e-06,2.26273e-06,5.62736e-06,6.25457e-06,0.000131216,4.73847e-06,1.30691e-06,6.20933e-06,0,0,0,0,0,0,0,0,0,1.24187e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",2021-02-06,0,0.002101675,0.019900435,0.019812474,0.025217134,0.035804656,0.028305364,0.012515489,0.117246454,0.444265064,0,0.000198918,0.005280319,0.006059594,0.00627263,0.006791677,0.004415338,0.000158146,0.000168591,0.000633352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07385e-05,0.000426042,0.002165434,0.001863594,0.001375223,0.001161811,0.000386778,0.001516011,0.005836769,0,5.11356e-07,2.68514e-06,8.59838e-06,8.90999e-06,9.77276e-06,5.92296e-06,8.29233e-06,4.70486e-05,0.000254582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68514e-06,2.26273e-06,5.62736e-06,6.25457e-06,0.000131216,4.73847e-06,1.30691e-06,6.20933e-06,0,0,0,0,0,0,0,0,0,1.24187e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",2021-02-07,0,0.002101675,0.019900435,0.019812474,0.025217134,0.035804656,0.028305364,0.012515489,0.117246454,0.444265064,0,0.000198918,0.005280319,0.006059594,0.00627263,0.006791677,0.004415338,0.000158146,0.000168591,0.000633352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07385e-05,0.000426042,0.002165434,0.001863594,0.001375223,0.001161811,0.000386778,0.001516011,0.005836769,0,5.11356e-07,2.68514e-06,8.59838e-06,8.90999e-06,9.77276e-06,5.92296e-06,8.29233e-06,4.70486e-05,0.000254582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68514e-06,2.26273e-06,5.62736e-06,6.25457e-06,0.000131216,4.73847e-06,1.30691e-06,6.20933e-06,0,0,0,0,0,0,0,0,0,1.24187e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",2021-02-08,0,0.002140027,0.020223994,0.020049156,0.025549148,0.036224103,0.028746397,0.012814605,0.249383794,0.546408524,0,0.000868283,0.010115801,0.010547495,0.01296778,0.01725283,0.012482408,0.00162648,0.003241127,0.009363668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63634e-05,0.000526287,0.002354145,0.002002402,0.001492887,0.001277081,0.00051057,0.002084515,0.008463315,0,1.53407e-06,6.26532e-06,1.08611e-05,1.26616e-05,1.13364e-05,7.2898e-06,1.24385e-05,6.27315e-05,0.000341513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13628e-06,5.77304e-05,4.57072e-05,8.34725e-05,0.000102809,0.000309361,7.10771e-06,6.53453e-06,3.10466e-05,0,0,0,0,0,0,4.55612e-07,5.92309e-07,0,1.24187e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",2021-02-09,0,0.002140027,0.020223994,0.020049156,0.025549148,0.036224103,0.028746397,0.012814605,0.249383794,0.546408524,0,0.000868283,0.010115801,0.010547495,0.01296778,0.01725283,0.012482408,0.00162648,0.003241127,0.009363668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63634e-05,0.000526287,0.002354145,0.002002402,0.001492887,0.001277081,0.00051057,0.002084515,0.008463315,0,1.53407e-06,6.26532e-06,1.08611e-05,1.26616e-05,1.13364e-05,7.2898e-06,1.24385e-05,6.27315e-05,0.000341513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13628e-06,5.77304e-05,4.57072e-05,8.34725e-05,0.000102809,0.000309361,7.10771e-06,6.53453e-06,3.10466e-05,0,0,0,0,0,0,4.55612e-07,5.92309e-07,0,1.24187e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",2021-02-10,0,0.002140027,0.020223994,0.020049156,0.025549148,0.036224103,0.028746397,0.012814605,0.249383794,0.546408524,0,0.000868283,0.010115801,0.010547495,0.01296778,0.01725283,0.012482408,0.00162648,0.003241127,0.009363668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63634e-05,0.000526287,0.002354145,0.002002402,0.001492887,0.001277081,0.00051057,0.002084515,0.008463315,0,1.53407e-06,6.26532e-06,1.08611e-05,1.26616e-05,1.13364e-05,7.2898e-06,1.24385e-05,6.27315e-05,0.000341513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13628e-06,5.77304e-05,4.57072e-05,8.34725e-05,0.000102809,0.000309361,7.10771e-06,6.53453e-06,3.10466e-05,0,0,0,0,0,0,4.55612e-07,5.92309e-07,0,1.24187e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",2021-02-11,0,0.002140027,0.020223994,0.020049156,0.025549148,0.036224103,0.028746397,0.012814605,0.249383794,0.546408524,0,0.000868283,0.010115801,0.010547495,0.01296778,0.01725283,0.012482408,0.00162648,0.003241127,0.009363668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63634e-05,0.000526287,0.002354145,0.002002402,0.001492887,0.001277081,0.00051057,0.002084515,0.008463315,0,1.53407e-06,6.26532e-06,1.08611e-05,1.26616e-05,1.13364e-05,7.2898e-06,1.24385e-05,6.27315e-05,0.000341513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13628e-06,5.77304e-05,4.57072e-05,8.34725e-05,0.000102809,0.000309361,7.10771e-06,6.53453e-06,3.10466e-05,0,0,0,0,0,0,4.55612e-07,5.92309e-07,0,1.24187e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",2021-02-12,0,0.002140027,0.020223994,0.020049156,0.025549148,0.036224103,0.028746397,0.012814605,0.249383794,0.546408524,0,0.000868283,0.010115801,0.010547495,0.01296778,0.01725283,0.012482408,0.00162648,0.003241127,0.009363668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63634e-05,0.000526287,0.002354145,0.002002402,0.001492887,0.001277081,0.00051057,0.002084515,0.008463315,0,1.53407e-06,6.26532e-06,1.08611e-05,1.26616e-05,1.13364e-05,7.2898e-06,1.24385e-05,6.27315e-05,0.000341513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13628e-06,5.77304e-05,4.57072e-05,8.34725e-05,0.000102809,0.000309361,7.10771e-06,6.53453e-06,3.10466e-05,0,0,0,0,0,0,4.55612e-07,5.92309e-07,0,1.24187e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",2021-02-13,0,0.002140027,0.020223994,0.020049156,0.025549148,0.036224103,0.028746397,0.012814605,0.249383794,0.546408524,0,0.000868283,0.010115801,0.010547495,0.01296778,0.01725283,0.012482408,0.00162648,0.003241127,0.009363668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63634e-05,0.000526287,0.002354145,0.002002402,0.001492887,0.001277081,0.00051057,0.002084515,0.008463315,0,1.53407e-06,6.26532e-06,1.08611e-05,1.26616e-05,1.13364e-05,7.2898e-06,1.24385e-05,6.27315e-05,0.000341513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13628e-06,5.77304e-05,4.57072e-05,8.34725e-05,0.000102809,0.000309361,7.10771e-06,6.53453e-06,3.10466e-05,0,0,0,0,0,0,4.55612e-07,5.92309e-07,0,1.24187e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",2021-02-14,0,0.002140027,0.020223994,0.020049156,0.025549148,0.036224103,0.028746397,0.012814605,0.249383794,0.546408524,0,0.000868283,0.010115801,0.010547495,0.01296778,0.01725283,0.012482408,0.00162648,0.003241127,0.009363668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63634e-05,0.000526287,0.002354145,0.002002402,0.001492887,0.001277081,0.00051057,0.002084515,0.008463315,0,1.53407e-06,6.26532e-06,1.08611e-05,1.26616e-05,1.13364e-05,7.2898e-06,1.24385e-05,6.27315e-05,0.000341513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13628e-06,5.77304e-05,4.57072e-05,8.34725e-05,0.000102809,0.000309361,7.10771e-06,6.53453e-06,3.10466e-05,0,0,0,0,0,0,4.55612e-07,5.92309e-07,0,1.24187e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",2021-02-15,0,0.002180935,0.02059857,0.020382682,0.025909768,0.036729941,0.029544174,0.013584014,0.352239906,0.611594059,0,0.001469127,0.014229876,0.014054276,0.018127599,0.025567494,0.018572576,0.001961135,0.003390114,0.010003229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7329e-05,0.000777794,0.002619338,0.002267357,0.001793106,0.001637015,0.000810871,0.003101288,0.012567682,0,3.06814e-06,6.44433e-05,0.000586047,0.0005074,0.000381919,0.000347632,5.5677e-05,0.000177739,0.000838259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401415,0.003623591,0.003596837,0.004439048,0.005563437,0.007949977,3.90924e-05,1.69898e-05,8.69306e-05,0,0,3.58018e-06,9.05092e-07,0,2.73637e-06,5.92296e-06,5.92309e-07,0,1.8628e-05,0,0,0,4.52546e-07,4.68947e-07,7.81821e-07,4.55612e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
